POSTCODE,LGA_CODE_2024,LGA_NAME_2024,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
6255,50770,Boyup Brook,0.0324595,Acceptable,Good,0
6255,50840,Bridgetown-Greenbushes,0.9675405,Good,Good,0
6256,50840,Bridgetown-Greenbushes,1.0000000,Good,Good,0
6258,55180,Manjimup,0.9992264,Good,Good,0
6258,56300,Nannup,0.0007736,Good,Good,1
6260,55180,Manjimup,0.9481860,Good,Good,0
6260,56300,Nannup,0.0518140,Good,Good,0
6262,55180,Manjimup,1.0000000,Good,Good,0
6271,51400,Capel,1.0000000,Poor,Good,0
6275,51260,Busselton,0.0125699,Good,Good,0
6275,52870,Donnybrook-Balingup,0.0072648,Good,Good,1
6275,56300,Nannup,0.9801652,Good,Good,0
6280,51260,Busselton,0.9989152,Good,Good,0
6280,51400,Capel,0.0010848,Poor,Good,1
6281,51260,Busselton,1.0000000,Good,Good,0
6282,51260,Busselton,1.0000000,Good,Good,0
6284,50280,Augusta Margaret River,1.0000000,Good,Good,0
6285,50280,Augusta Margaret River,1.0000000,Good,Good,0
6286,50280,Augusta Margaret River,1.0000000,Good,Good,0
6288,50280,Augusta Margaret River,1.0000000,Good,Good,0
6290,50280,Augusta Margaret River,1.0000000,Good,Good,0
6302,50560,Beverley,0.0074795,Good,Good,1
6302,59370,York,0.9925205,Good,Good,0
6304,50560,Beverley,1.0000000,Good,Good,0
6306,50560,Beverley,0.0013521,Good,Good,1
6306,50910,Brookton,0.9503278,Good,Good,0
6306,52100,Corrigin,0.0483200,Good,Good,0
6308,57140,Pingelly,0.6577887,Poor,Good,0
6308,58680,Wandering,0.3422113,Poor,Good,0
6309,52310,Cuballing,1.0000000,Good,Good,0
6311,52310,Cuballing,1.0000000,Good,Good,0
6312,56460,Narrogin,0.9953392,Good,Good,0
6312,59100,Wickepin,0.0046608,Good,Good,1
6313,56460,Narrogin,1.0000000,Good,Good,0
6315,53010,Dumbleyung,0.0282184,Acceptable,Good,0
6315,58610,Wagin,0.9366376,Good,Good,0
6315,58890,West Arthur,0.0351439,Poor,Good,0
6316,59320,Woodanilling,1.0000000,Acceptable,Good,0
6317,53010,Dumbleyung,0.0044164,Acceptable,Good,1
6317,54340,Katanning,0.9955836,Good,Good,0
6318,51080,Broomehill-Tambellup,1.0000000,Good,Good,0
6320,51080,Broomehill-Tambellup,1.0000000,Good,Good,0
6321,52240,Cranbrook,1.0000000,Good,Good,0
6322,52240,Cranbrook,1.0000000,Good,Good,0
6323,57210,Plantagenet,1.0000000,Good,Good,0
6324,50080,Albany,0.0058897,Good,Good,1
6324,57210,Plantagenet,0.9941103,Good,Good,0
6326,57210,Plantagenet,1.0000000,Good,Good,0
6327,50080,Albany,1.0000000,Good,Good,0
6328,50080,Albany,1.0000000,Good,Good,0
6330,50080,Albany,1.0000000,Good,Good,0
6333,52730,Denmark,1.0000000,Good,Good,0
6335,53640,Gnowangerup,1.0000000,Acceptable,Good,0
6336,53640,Gnowangerup,0.7222612,Acceptable,Good,0
6336,54130,Jerramungup,0.2777388,Acceptable,Good,0
6337,54130,Jerramungup,1.0000000,Acceptable,Good,0
6338,53640,Gnowangerup,0.2874349,Acceptable,Good,0
6338,54130,Jerramungup,0.7125651,Acceptable,Good,0
6341,54480,Kent,1.0000000,Good,Good,0
6343,54480,Kent,1.0000000,Good,Good,0
6346,54130,Jerramungup,0.0000001,Acceptable,Good,1
6346,57420,Ravensthorpe,0.9999999,Good,Good,0
6348,57420,Ravensthorpe,1.0000000,Good,Good,0
6350,53010,Dumbleyung,1.0000000,Acceptable,Good,0
6351,53010,Dumbleyung,1.0000000,Acceptable,Good,0
6352,53010,Dumbleyung,1.0000000,Acceptable,Good,0
6353,53010,Dumbleyung,0.0459751,Acceptable,Good,0
6353,54900,Lake Grace,0.9540249,Good,Good,0
6355,54760,Kulin,0.1002141,Good,Good,0
6355,54900,Lake Grace,0.8997859,Good,Good,0
6356,54900,Lake Grace,1.0000000,Good,Good,0
6357,54760,Kulin,1.0000000,Good,Good,0
6358,54620,Kondinin,1.0000000,Good,Good,0
6359,54620,Kondinin,0.9188480,Good,Good,0
6359,54760,Kulin,0.0811520,Good,Good,0
6361,59100,Wickepin,1.0000000,Good,Good,0
6363,54760,Kulin,1.0000000,Good,Good,0
6365,54760,Kulin,1.0000000,Good,Good,0
6367,54620,Kondinin,1.0000000,Good,Good,0
6368,56370,Narembeen,1.0000000,Good,Good,0
6369,56370,Narembeen,1.0000000,Good,Good,0
6370,59100,Wickepin,1.0000000,Good,Good,0
6372,59100,Wickepin,1.0000000,Good,Good,0
6373,52100,Corrigin,1.0000000,Good,Good,0
6375,52100,Corrigin,1.0000000,Good,Good,0
6383,57350,Quairading,1.0000000,Good,Good,0
6384,57350,Quairading,1.0000000,Good,Good,0
6385,51120,Bruce Rock,1.0000000,Good,Good,0
6386,51120,Bruce Rock,1.0000000,Good,Good,0
6390,50630,Boddington,0.9934027,Good,Good,0
6390,58680,Wandering,0.0065973,Poor,Good,1
6391,50630,Boddington,0.0410706,Good,Good,0
6391,59170,Williams,0.9589294,Good,Good,0
6392,59170,Williams,0.0568443,Good,Good,0
6392,58890,West Arthur,0.9431557,Poor,Good,0
6393,58890,West Arthur,1.0000000,Poor,Good,0
6394,59320,Woodanilling,0.1158714,Acceptable,Good,0
6394,54550,Kojonup,0.7575088,Good,Good,0
6394,58890,West Arthur,0.1266198,Poor,Good,0
6395,54550,Kojonup,1.0000000,Good,Good,0
6396,52240,Cranbrook,1.0000000,Good,Good,0
6397,57210,Plantagenet,1.0000000,Good,Good,0
6398,55180,Manjimup,1.0000000,Good,Good,0
6401,56730,Northam,0.9764043,Good,Good,0
6401,53710,Goomalling,0.0235957,Poor,Good,0
6403,56730,Northam,1.0000000,Good,Good,0
6405,52450,Cunderdin,1.0000000,Good,Good,0
6407,52450,Cunderdin,1.0000000,Good,Good,0
6409,58190,Tammin,1.0000000,Good,Good,0
6410,54410,Kellerberrin,1.0000000,Good,Good,0
6411,54410,Kellerberrin,1.0000000,Good,Good,0
6412,54410,Kellerberrin,1.0000000,Good,Good,0
6413,55460,Merredin,1.0000000,Good,Good,0
6414,55460,Merredin,1.0000000,Good,Good,0
6415,55460,Merredin,1.0000000,Good,Good,0
6418,51120,Bruce Rock,1.0000000,Good,Good,0
6419,51120,Bruce Rock,1.0000000,Good,Good,0
6420,55460,Merredin,0.4942380,Good,Good,0
6420,56370,Narembeen,0.5057620,Good,Good,0
6421,59030,Westonia,0.1696966,Acceptable,Good,0
6421,55460,Merredin,0.8303034,Good,Good,0
6422,59030,Westonia,1.0000000,Acceptable,Good,0
6423,59030,Westonia,1.0000000,Acceptable,Good,0
6424,59360,Yilgarn,1.0000000,Good,Good,0
6425,59360,Yilgarn,1.0000000,Good,Good,0
6426,59360,Yilgarn,1.0000000,Good,Good,0
6427,59360,Yilgarn,1.0000000,Good,Good,0
6428,51120,Bruce Rock,1.0000000,Good,Good,0
6429,51960,Coolgardie,1.0000000,Good,Good,0
6430,54280,Kalgoorlie-Boulder,1.0000000,Good,Good,0
6431,54280,Kalgoorlie-Boulder,0.0292664,Good,Good,0
6431,55390,Menzies,0.1412704,Poor,Good,0
6431,56620,Ngaanyatjarraku,0.8294633,Poor,Good,0
6432,54280,Kalgoorlie-Boulder,1.0000000,Good,Good,0
6434,54280,Kalgoorlie-Boulder,1.0000000,Good,Good,0
6436,55390,Menzies,1.0000000,Poor,Good,0
6437,55040,Leonora,1.0000000,Good,Good,0
6438,55040,Leonora,1.0000000,Good,Good,0
6440,54970,Laverton,1.0000000,Good,Good,0
6442,51960,Coolgardie,1.0000000,Good,Good,0
6443,51960,Coolgardie,0.0681993,Good,Good,0
6443,53080,Dundas,0.9318007,Good,Good,0
6445,53290,Esperance,1.0000000,Good,Good,0
6446,53290,Esperance,1.0000000,Good,Good,0
6447,53290,Esperance,1.0000000,Good,Good,0
6448,53290,Esperance,1.0000000,Good,Good,0
6450,53290,Esperance,0.9893964,Good,Good,0
6450,57420,Ravensthorpe,0.0106036,Good,Good,0
6452,53290,Esperance,1.0000000,Good,Good,0
6460,53710,Goomalling,1.0000000,Poor,Good,0
6461,52940,Dowerin,1.0000000,Good,Good,0
6462,52940,Dowerin,1.0000000,Good,Good,0
6463,59330,Wyalkatchem,1.0000000,Good,Good,0
6465,52940,Dowerin,1.0000000,Good,Good,0
6466,59310,Wongan-Ballidu,1.0000000,Good,Good,0
6467,59310,Wongan-Ballidu,1.0000000,Good,Good,0
6468,52520,Dalwallinu,1.0000000,Good,Good,0
6470,54690,Koorda,1.0000000,Good,Good,0
6472,55880,Mount Marshall,1.0000000,Good,Good,0
6473,55880,Mount Marshall,0.4258745,Good,Good,0
6473,55950,Mukinbudin,0.5741255,Good,Good,0
6475,54690,Koorda,1.0000000,Good,Good,0
6476,55880,Mount Marshall,1.0000000,Good,Good,0
6477,55880,Mount Marshall,1.0000000,Good,Good,0
6479,59030,Westonia,0.0158009,Acceptable,Good,0
6479,55950,Mukinbudin,0.9841991,Good,Good,0
6480,55460,Merredin,1.0000000,Good,Good,0
6484,59360,Yilgarn,1.0000000,Good,Good,0
6485,59330,Wyalkatchem,1.0000000,Good,Good,0
6487,58400,Trayning,1.0000000,Good,Good,0
6488,58400,Trayning,1.0000000,Good,Good,0
6489,58400,Trayning,1.0000000,Good,Good,0
6490,56860,Nungarin,1.0000000,Good,Good,0
6501,51680,Chittering,1.0000000,Poor,Good,0
6502,51680,Chittering,1.0000000,Poor,Good,0
6503,53570,Gingin,1.0000000,Good,Good,0
6504,51680,Chittering,1.0000000,Poor,Good,0
6505,51680,Chittering,1.0000000,Poor,Good,0
6506,58540,Victoria Plains,1.0000000,Acceptable,Good,0
6507,52590,Dandaragan,1.0000000,Good,Good,0
6509,58540,Victoria Plains,1.0000000,Acceptable,Good,0
6510,58540,Victoria Plains,0.0252579,Acceptable,Good,0
6510,55600,Moora,0.9747421,Good,Good,0
6511,52590,Dandaragan,1.0000000,Good,Good,0
6512,55600,Moora,1.0000000,Good,Good,0
6513,52030,Coorow,0.1758845,Good,Good,0
6513,55600,Moora,0.8241155,Good,Good,0
6514,52030,Coorow,1.0000000,Good,Good,0
6515,52030,Coorow,1.0000000,Good,Good,0
6516,52590,Dandaragan,1.0000000,Good,Good,0
6517,51470,Carnamah,1.0000000,Good,Good,0
6518,51470,Carnamah,0.6701479,Good,Good,0
6518,52030,Coorow,0.3298521,Good,Good,0
6519,58260,Three Springs,1.0000000,Good,Good,0
6521,52590,Dandaragan,1.0000000,Good,Good,0
6522,55530,Mingenew,1.0000000,Good,Good,0
6525,54060,Irwin,1.0000000,Good,Good,0
6528,53800,Greater Geraldton,1.0000000,Good,Good,0
6530,53800,Greater Geraldton,0.9951389,Good,Good,0
6530,51610,Chapman Valley,0.0048611,Poor,Good,1
6532,53800,Greater Geraldton,0.7732001,Good,Good,0
6532,56790,Northampton,0.0199590,Good,Good,0
6532,57770,Shark Bay,0.0048319,Good,Good,1
6532,51610,Chapman Valley,0.2020090,Poor,Good,0
6535,56790,Northampton,1.0000000,Good,Good,0
6536,56790,Northampton,1.0000000,Good,Good,0
6537,57770,Shark Bay,1.0000000,Good,Good,0
6556,56090,Mundaring,1.0000000,Acceptable,Good,0
6558,56090,Mundaring,1.0000000,Acceptable,Good,0
6560,56730,Northam,1.0000000,Good,Good,0
6562,56730,Northam,1.0000000,Good,Good,0
6564,56730,Northam,1.0000000,Good,Good,0
6566,58330,Toodyay,1.0000000,Acceptable,Good,0
6567,58330,Toodyay,1.0000000,Acceptable,Good,0
6568,58330,Toodyay,0.2946347,Acceptable,Good,0
6568,58540,Victoria Plains,0.7053653,Acceptable,Good,0
6569,58540,Victoria Plains,1.0000000,Acceptable,Good,0
6571,58540,Victoria Plains,1.0000000,Acceptable,Good,0
6572,58540,Victoria Plains,1.0000000,Acceptable,Good,0
6574,55600,Moora,1.0000000,Good,Good,0
6575,55600,Moora,1.0000000,Good,Good,0
6603,59310,Wongan-Ballidu,0.9304097,Good,Good,0
6603,53710,Goomalling,0.0695903,Poor,Good,0
6605,59310,Wongan-Ballidu,1.0000000,Good,Good,0
6606,52520,Dalwallinu,0.0647968,Good,Good,0
6606,59310,Wongan-Ballidu,0.9352032,Good,Good,0
6608,52520,Dalwallinu,1.0000000,Good,Good,0
6609,52520,Dalwallinu,0.9982198,Good,Good,0
6609,55600,Moora,0.0017802,Good,Good,1
6612,59350,Yalgoo,0.1677523,Acceptable,Good,0
6612,52520,Dalwallinu,0.8322477,Good,Good,0
6613,52520,Dalwallinu,1.0000000,Good,Good,0
6614,57000,Perenjori,1.0000000,Good,Good,0
6616,57000,Perenjori,1.0000000,Good,Good,0
6620,57000,Perenjori,1.0000000,Good,Good,0
6623,55670,Morawa,0.9440564,Good,Good,0
6623,57000,Perenjori,0.0559436,Good,Good,0
6625,55670,Morawa,1.0000000,Good,Good,0
6627,55670,Morawa,1.0000000,Good,Good,0
6628,53800,Greater Geraldton,1.0000000,Good,Good,0
6630,53800,Greater Geraldton,0.9371135,Good,Good,0
6630,56160,Murchison,0.0628865,Poor,Good,0
6631,53800,Greater Geraldton,1.0000000,Good,Good,0
6632,53800,Greater Geraldton,1.0000000,Good,Good,0
6635,59350,Yalgoo,0.8694415,Acceptable,Good,0
6635,56160,Murchison,0.1305585,Poor,Good,0
6638,55810,Mount Magnet,1.0000000,Good,Good,0
6639,57630,Sandstone,1.0000000,Good,Good,0
6640,52380,Cue,1.0000000,Good,Good,0
6642,55250,Meekatharra,1.0000000,Good,Good,0
6646,59250,Wiluna,1.0000000,Good,Good,0
6701,51540,Carnarvon,1.0000000,Good,Good,0
6705,58470,Upper Gascoyne,1.0000000,Good,Good,0
6707,53360,Exmouth,1.0000000,Good,Good,0
6710,50250,Ashburton,1.0000000,Good,Good,0
6712,50250,Ashburton,0.3336362,Good,Good,0
6713,54310,Karratha,0.9999998,Good,Good,0
6714,54310,Karratha,1.0000000,Good,Good,0
6716,50250,Ashburton,1.0000000,Good,Good,0
6718,54310,Karratha,1.0000000,Good,Good,0
6720,54310,Karratha,1.0000000,Good,Good,0
6721,53220,East Pilbara,0.0000001,Good,Good,1
6721,57280,Port Hedland,0.9999999,Good,Good,0
6722,57280,Port Hedland,1.0000000,Good,Good,0
6725,50980,Broome,0.9994564,Good,Good,0
6725,52800,Derby-West Kimberley,0.0005436,Good,Good,1
6726,50980,Broome,1.0000000,Good,Good,0
6728,52800,Derby-West Kimberley,1.0000000,Good,Good,0
6740,59340,Wyndham-East Kimberley,1.0000000,Good,Good,0
6743,53920,Halls Creek,0.0726468,Acceptable,Good,0
6743,59340,Wyndham-East Kimberley,0.9273532,Good,Good,0
6751,50250,Ashburton,1.0000000,Good,Good,0
6753,53220,East Pilbara,1.0000000,Good,Good,0
6754,50250,Ashburton,1.0000000,Good,Good,0
6758,53220,East Pilbara,1.0000000,Good,Good,0
6760,53220,East Pilbara,0.9345038,Good,Good,0
6760,57280,Port Hedland,0.0654962,Good,Good,0
6762,53220,East Pilbara,1.0000000,Good,Good,0
6765,53920,Halls Creek,0.0182687,Acceptable,Good,0
6765,52800,Derby-West Kimberley,0.9817313,Good,Good,0
6770,53920,Halls Creek,0.9788471,Acceptable,Good,0
6770,52800,Derby-West Kimberley,0.0211529,Good,Good,0
6798,51710,Christmas Island,1.0000000,Good,Good,0
6799,51860,Cocos Islands,1.0000000,Good,Good,0
7000,62810,Hobart,1.0000000,Good,Good,0
7004,62810,Hobart,1.0000000,Good,Good,0
7005,62810,Hobart,1.0000000,Good,Good,0
7007,62810,Hobart,0.9987312,Good,Good,0
7007,63610,Kingborough,0.0012688,Good,Good,1
7008,62610,Glenorchy,0.0080039,Good,Good,1
7008,62810,Hobart,0.9919961,Good,Good,0
7009,62610,Glenorchy,1.0000000,Good,Good,0
7010,62610,Glenorchy,1.0000000,Good,Good,0
7011,61510,Derwent Valley,0.0005115,Acceptable,Good,1
7011,62610,Glenorchy,0.9994885,Good,Good,0
7012,61510,Derwent Valley,0.0526429,Acceptable,Good,0
7012,62610,Glenorchy,0.9473571,Good,Good,0
7015,61410,Clarence,1.0000000,Good,Good,0
7016,61410,Clarence,1.0000000,Good,Good,0
7017,61410,Clarence,0.1469529,Good,Good,0
7017,60410,Brighton,0.8367152,Poor,Good,0
7017,65010,Southern Midlands,0.0163319,Poor,Good,0
7018,61410,Clarence,1.0000000,Good,Good,0
7019,61410,Clarence,1.0000000,Good,Good,0
7020,61410,Clarence,1.0000000,Good,Good,0
7021,61410,Clarence,1.0000000,Good,Good,0
7022,61410,Clarence,1.0000000,Good,Good,0
7023,61410,Clarence,1.0000000,Good,Good,0
7024,61410,Clarence,1.0000000,Good,Good,0
7025,61410,Clarence,1.0000000,Good,Good,0
7026,61410,Clarence,0.1278058,Good,Good,0
7026,65010,Southern Midlands,0.8721942,Poor,Good,0
7027,65010,Southern Midlands,1.0000000,Poor,Good,0
7030,61510,Derwent Valley,0.0200109,Acceptable,Good,0
7030,62610,Glenorchy,0.0770724,Good,Good,0
7030,60410,Brighton,0.6957397,Poor,Good,0
7030,61010,Central Highlands (Tas.),0.0446552,Poor,Good,0
7030,65010,Southern Midlands,0.1625219,Poor,Good,0
7050,62810,Hobart,0.0041457,Good,Good,1
7050,63610,Kingborough,0.9958543,Good,Good,0
7052,63610,Kingborough,1.0000000,Good,Good,0
7053,63610,Kingborough,1.0000000,Good,Good,0
7054,62810,Hobart,0.0977275,Good,Good,0
7054,63610,Kingborough,0.9022725,Good,Good,0
7055,63610,Kingborough,1.0000000,Good,Good,0
7109,63010,Huon Valley,0.9806150,Good,Good,0
7109,63610,Kingborough,0.0193850,Good,Good,0
7112,63010,Huon Valley,1.0000000,Good,Good,0
7113,63010,Huon Valley,1.0000000,Good,Good,0
7116,63010,Huon Valley,1.0000000,Good,Good,0
7117,63010,Huon Valley,1.0000000,Good,Good,0
7119,65010,Southern Midlands,1.0000000,Poor,Good,0
7120,62410,Glamorgan-Spring Bay,0.0103573,Acceptable,Good,0
7120,64610,Northern Midlands,0.0063373,Good,Good,1
7120,65010,Southern Midlands,0.9833053,Poor,Good,0
7139,61510,Derwent Valley,1.0000000,Acceptable,Good,0
7140,61510,Derwent Valley,0.8694011,Acceptable,Good,0
7140,61010,Central Highlands (Tas.),0.1305989,Poor,Good,0
7150,63010,Huon Valley,0.1180946,Good,Good,0
7150,63610,Kingborough,0.8819054,Good,Good,0
7155,63610,Kingborough,1.0000000,Good,Good,0
7162,63610,Kingborough,1.0000000,Good,Good,0
7163,63610,Kingborough,1.0000000,Good,Good,0
7170,61410,Clarence,1.0000000,Good,Good,0
7171,64810,Sorell,1.0000000,Good,Good,0
7172,62410,Glamorgan-Spring Bay,0.0013553,Acceptable,Good,1
7172,61410,Clarence,0.0103997,Good,Good,0
7172,64810,Sorell,0.9864027,Good,Good,0
7172,65010,Southern Midlands,0.0018423,Poor,Good,1
7173,64810,Sorell,1.0000000,Good,Good,0
7174,64810,Sorell,1.0000000,Good,Good,0
7175,64810,Sorell,1.0000000,Good,Good,0
7176,64810,Sorell,1.0000000,Good,Good,0
7177,64810,Sorell,0.9867656,Good,Good,0
7177,65210,Tasman,0.0132344,Good,Good,0
7178,65210,Tasman,1.0000000,Good,Good,0
7179,65210,Tasman,1.0000000,Good,Good,0
7180,65210,Tasman,1.0000000,Good,Good,0
7182,65210,Tasman,1.0000000,Good,Good,0
7183,65210,Tasman,1.0000000,Good,Good,0
7184,65210,Tasman,1.0000000,Good,Good,0
7185,65210,Tasman,1.0000000,Good,Good,0
7186,65210,Tasman,1.0000000,Good,Good,0
7187,65210,Tasman,1.0000000,Good,Good,0
7190,62410,Glamorgan-Spring Bay,0.9814025,Acceptable,Good,0
7190,65010,Southern Midlands,0.0185975,Poor,Good,0
7209,64610,Northern Midlands,1.0000000,Good,Good,0
7210,62410,Glamorgan-Spring Bay,0.0037328,Acceptable,Good,1
7210,64610,Northern Midlands,0.9962672,Good,Good,0
7211,64610,Northern Midlands,1.0000000,Good,Good,0
7212,64010,Launceston,0.0936839,Acceptable,Good,0
7212,64610,Northern Midlands,0.9063161,Good,Good,0
7213,60210,Break O'Day,0.0090151,Acceptable,Good,1
7213,64610,Northern Midlands,0.9909849,Good,Good,0
7214,60210,Break O'Day,1.0000000,Acceptable,Good,0
7215,60210,Break O'Day,0.6073996,Acceptable,Good,0
7215,62410,Glamorgan-Spring Bay,0.3926004,Acceptable,Good,0
7216,60210,Break O'Day,1.0000000,Acceptable,Good,0
7248,64010,Launceston,1.0000000,Acceptable,Good,0
7249,64010,Launceston,0.9996956,Acceptable,Good,0
7249,64610,Northern Midlands,0.0003044,Good,Good,1
7250,64010,Launceston,0.6615306,Acceptable,Good,0
7250,64210,Meander Valley,0.1383342,Poor,Good,0
7250,65810,West Tamar,0.2001353,Poor,Good,0
7252,62210,George Town,0.5715030,Acceptable,Good,0
7252,64010,Launceston,0.4284970,Acceptable,Good,0
7253,62210,George Town,1.0000000,Acceptable,Good,0
7254,62210,George Town,0.3046194,Acceptable,Good,0
7254,64010,Launceston,0.6477442,Acceptable,Good,0
7254,61810,Dorset,0.0476364,Good,Good,0
7255,62010,Flinders (Tas.),1.0000000,Good,Good,0
7256,63410,King Island,0.9999999,Good,Good,0
7257,62010,Flinders (Tas.),1.0000000,Good,Good,0
7258,64010,Launceston,0.7910275,Acceptable,Good,0
7258,64610,Northern Midlands,0.2089725,Good,Good,0
7259,64010,Launceston,1.0000000,Acceptable,Good,0
7260,61810,Dorset,1.0000000,Good,Good,0
7261,61810,Dorset,1.0000000,Good,Good,0
7262,61810,Dorset,1.0000000,Good,Good,0
7263,61810,Dorset,1.0000000,Good,Good,0
7264,60210,Break O'Day,0.1734131,Acceptable,Good,0
7264,61810,Dorset,0.8265869,Good,Good,0
7265,61810,Dorset,1.0000000,Good,Good,0
7267,62210,George Town,0.0037658,Acceptable,Good,1
7267,64010,Launceston,0.9962342,Acceptable,Good,0
7268,64010,Launceston,1.0000000,Acceptable,Good,0
7270,65810,West Tamar,1.0000000,Poor,Good,0
7275,63810,Latrobe (Tas.),0.0014753,Good,Good,1
7275,64210,Meander Valley,0.0000029,Poor,Good,1
7275,65810,West Tamar,0.9985217,Poor,Good,0
7276,65810,West Tamar,1.0000000,Poor,Good,0
7277,64210,Meander Valley,0.0014008,Poor,Good,1
7277,65810,West Tamar,0.9985992,Poor,Good,0
7290,64210,Meander Valley,1.0000000,Poor,Good,0
7291,64210,Meander Valley,1.0000000,Poor,Good,0
7292,64210,Meander Valley,1.0000000,Poor,Good,0
7300,64610,Northern Midlands,1.0000000,Good,Good,0
7301,64610,Northern Midlands,0.9847146,Good,Good,0
7301,64210,Meander Valley,0.0152854,Poor,Good,0
7302,64610,Northern Midlands,0.7309864,Good,Good,0
7302,64210,Meander Valley,0.2690136,Poor,Good,0
7303,64210,Meander Valley,0.9904176,Poor,Good,0
7303,65810,West Tamar,0.0095824,Poor,Good,1
7304,63210,Kentish,0.0019248,Acceptable,Good,1
7304,61010,Central Highlands (Tas.),0.0062570,Poor,Good,1
7304,64210,Meander Valley,0.9918182,Poor,Good,0
7305,63210,Kentish,0.9849720,Acceptable,Good,0
7305,63810,Latrobe (Tas.),0.0150280,Good,Good,0
7306,63210,Kentish,1.0000000,Acceptable,Good,0
7307,63210,Kentish,0.0001895,Acceptable,Good,1
7307,61610,Devonport,0.0005938,Good,Good,1
7307,63810,Latrobe (Tas.),0.9992167,Good,Good,0
7310,63210,Kentish,0.0381923,Acceptable,Good,0
7310,60810,Central Coast (Tas.),0.0317931,Good,Good,0
7310,61610,Devonport,0.9104480,Good,Good,0
7310,63810,Latrobe (Tas.),0.0195666,Good,Good,0
7315,60810,Central Coast (Tas.),0.9964094,Good,Good,0
7315,61610,Devonport,0.0035906,Good,Good,1
7316,60610,Burnie,0.0121556,Good,Good,0
7316,60810,Central Coast (Tas.),0.9878444,Good,Good,0
7320,60610,Burnie,1.0000000,Good,Good,0
7321,60610,Burnie,0.5555405,Good,Good,0
7321,61210,Circular Head,0.1602946,Good,Good,0
7321,65410,Waratah-Wynyard,0.2434760,Good,Good,0
7321,65610,West Coast,0.0406889,Good,Good,0
7322,65410,Waratah-Wynyard,1.0000000,Good,Good,0
7325,65410,Waratah-Wynyard,1.0000000,Good,Good,0
7330,61210,Circular Head,1.0000000,Good,Good,0
7331,61210,Circular Head,1.0000000,Good,Good,0
7466,65610,West Coast,1.0000000,Good,Good,0
7467,65610,West Coast,1.0000000,Good,Good,0
7468,65610,West Coast,1.0000000,Good,Good,0
7469,65610,West Coast,1.0000000,Good,Good,0
7470,65610,West Coast,1.0000000,Good,Good,0
NA,16400,Port Stephens,0.0000075,Acceptable,Good,1
NA,36370,Rockhampton,0.0105598,Acceptable,Good,0
NA,61210,Circular Head,0.0000001,Good,Good,1
NA,33430,Gold Coast,0.0000151,Good,Good,1
NA,15990,Northern Beaches,0.0042027,Good,Good,1
NA,65610,West Coast,0.0000001,Good,Good,1
NA,35250,Mornington,0.0060428,Poor,Good,1
NA,73600,Roper Gulf,0.9791706,Poor,Good,0
,19499,No usual address (NSW),,NA,Good,3
,19799,Migratory - Offshore - Shipping (NSW),,NA,Good,3
,29499,No usual address (Vic.),,NA,Good,3
,29799,Migratory - Offshore - Shipping (Vic.),,NA,Good,3
,39499,No usual address (Qld),,NA,Good,3
,39799,Migratory - Offshore - Shipping (Qld),,NA,Good,3
,49499,No usual address (SA),,NA,Good,3
,49799,Migratory - Offshore - Shipping (SA),,NA,Good,3
,59499,No usual address (WA),,NA,Good,3
,59799,Migratory - Offshore - Shipping (WA),,NA,Good,3
,69499,No usual address (Tas.),,NA,Good,3
,69799,Migratory - Offshore - Shipping (Tas.),,NA,Good,3
,79499,No usual address (NT),,NA,Good,3
,79799,Migratory - Offshore - Shipping (NT),,NA,Good,3
,89499,No usual address (ACT),,NA,Good,3
,89799,Migratory - Offshore - Shipping (ACT),,NA,Good,3
,99499,No usual address (OT),,NA,Good,3
,99799,Migratory - Offshore - Shipping (OT),,NA,Good,3
,ZZZZZ,Outside Australia,,NA,Good,3
